image_path,text,label
./data/receipts/restaurants\1080-receipt.jpg,"Newark Buffet
35201 Newark Blvd. #W Newark CA 94560
510-818-1136
http://www newarkbuffet .com

05:25 PM 36/29/2019

Server: Tim-11

any NAME up PRICE
2 WEEKEND DINNER BUFFET 19.39 39.98
1 WEEKEND DINNER KIDS (3-5Y) 7.99
1 WEEKEND DINNER KIDS (6-10Y)

10.00

4 SODA DRINK 1.99) i(ee8
1 WEEKEND SENIOR DINNER 18.09
SUBTOTAL: 84.02

Tax (9.75%) : 8.20

TOTAL:  —«-92.22
IDA a!

pant nena
","{""location"": ""35201 Newark Blvd. #W Newark CA 94560"", ""shop"": ""Newark Buffet"", ""datetime"": ""06/29/2019 05:25 PM"", ""items"": [{""name"": ""Weekend Dinner Buffet"", ""quantity"": 2, ""unitprice"": 19.39, ""amount"": 38.78, ""category"": ""misc""}, {""name"": ""Weekend Dinner Kids (3-5Y)"", ""quantity"": 1, ""unitprice"": 7.99, ""amount"": 7.99, ""category"": ""misc""}, {""name"": ""Weekend Dinner Kids (6-10Y)"", ""quantity"": 1, ""unitprice"": 10.0, ""amount"": 10.0, ""category"": ""misc""}, {""name"": ""Soda Drink"", ""quantity"": 4, ""unitprice"": 1.99, ""amount"": 7.96, ""category"": ""beverages""}, {""name"": ""Weekend Senior Dinner"", ""quantity"": 1, ""unitprice"": 18.09, ""amount"": 18.09, ""category"": ""misc""}], ""subtotal"": 84.02, ""tax"": 8.2, ""total"": 92.22}"
./data/receipts/restaurants\1081-receipt.jpg,"BRASAS RESTAURANT

Cashier: Tany
02-Mar-2019 12

1 Chicken Tort $6.50

1 Horchata $0.00
Mb $2.00

1 Custom Item 50.50

Subtotal $9.00
Tax $0.97

Total $9.97
Order T237THOQOT7RC

Online: https://clover.com/1/T23: 7THOQOT7RC

","{""shop"": ""Brasas Restaurant"", ""cashier"": ""Tany"", ""datetime"": ""02-Mar-2019"", ""items"": [{""name"": ""Chicken Tort"", ""quantity"": 1, ""unitprice"": 6.5, ""amount"": 6.5, ""category"": ""chicken_and_meat""}, {""name"": ""Horchata"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""beverages""}, {""name"": ""Custom Item"", ""quantity"": 1, ""unitprice"": 50.5, ""amount"": 50.5, ""category"": ""misc""}], ""subtotal"": 9.0, ""tax"": 0.97, ""total"": 9.97, ""order_number"": ""T237THOQOT7RC"", ""online_order_link"": ""https://clover.com/1/T23:7THOQOT7RC""}"
./data/receipts/restaurants\1082-receipt.jpg,"SURATI FARSAN MART
11814 186TH STREET
ARTESIA, CA 90701
562-860-2310
HHH SURATIFARSAN COM

16 Daksh D

Chk 45 14

7 Chole Samosa ¥*k-7T0°GO *** 5,99

XK XRMRKKXXXB4OZ

VISA 6.56
FOOD 5,99
TAX / 0.57
PAYIENT 6.56

de Je 16 Check Ciosed---=----~-__-
ap, -----jug08' 19 07:34PM-2-----—-—__

Thank You fier your business
Free ground Shipsing onorders
of 7lbs or more...

WW. SURAT IFARSAN COM
","{""location"": ""11814 186TH STREET, ARTESIA, CA 90701"", ""shop"": ""SURATI FARSAN MART"", ""datetime"": ""08/19/2023 19:34 PM"", ""items"": [{""name"": ""Chole Samosa"", ""quantity"": 1, ""unitprice"": 5.99, ""amount"": 5.99, ""category"": ""snacks_and_sweets""}], ""total"": 6.56}"
./data/receipts/restaurants\1083-receipt.jpg,"Gece
RESTAURANTS, INC

King Taco # 30
Exquisitamente.__
a la Mexicana 1!
J PRRE EERE ROR ERO EERE E EERE HER Hepa

1 SOPE ASADA

CON TODO
COPA $,ROJA
1 TACO ASADA 1.59
CON CEBOLLA
COPA $.ROJA
1 TACO PASTOR 1.59
NO CEBOLLA
COPA S.ROJA
1 QUESADILLA ASADA 4,89
1 ORDEN CHIPS 1.50
Sub/Tt] 12.67
Tax 8.75% 1.11
TO-GO 13.78
YiSA 13.78

Acct; XXXXXXXXXXXX63B1
Auth: 042402
Trans ID: 274999

S/T 11:24pm
Cashier 12875 CYNTHIA
Terminal 01 RECIBO # 10368

NUMERO DE ORDEN

zl SHEE tersteseciteng
Muchas Gracias Por su Visita!
MULLS rr Tr tre ne er 4

","{""shop"": ""King Taco # 30"", ""datetime"": ""Unknown"", ""items"": [{""name"": ""Sope Asada"", ""quantity"": 1, ""amount"": 0, ""category"": ""misc""}, {""name"": ""Taco Asada"", ""quantity"": 1, ""unitprice"": 1.59, ""amount"": 1.59, ""category"": ""misc""}, {""name"": ""Taco Pastor"", ""quantity"": 1, ""unitprice"": 1.59, ""amount"": 1.59, ""category"": ""misc""}, {""name"": ""Quesadilla Asada"", ""quantity"": 1, ""unitprice"": 4.89, ""amount"": 4.89, ""category"": ""misc""}, {""name"": ""Orden Chips"", ""quantity"": 1, ""unitprice"": 1.5, ""amount"": 1.5, ""category"": ""snacks_and_sweets""}], ""subtotal"": 12.67, ""tax"": 1.11, ""total"": 13.78, ""payment_method"": ""VISA"", ""cashier"": ""Cynthia""}"
./data/receipts/restaurants\1084-receipt.jpg,"Trattoria sapor ito

328 Washingtonstreet
Hoboken
201-533-1801

TABLE # 4

CHECK# 27273

DATE (TINE: 7/1/2018 8:83:48 PM

SERVER: Gastone

STATION: 01

Tten BAUR gee is

1 STUFFED ARTICHOKE* «$18.00
00222

1 BK FETT AL PORCINI * $36.00

1 COSTOLETTE/ALLA/PAPs $42.00

1 BROCCOLL RABE W/ GA $10.50

1 ESPRESSO* $3.7

1 DBLD ESPRESSO# cece $7.30

Subtotal = $117.75

FRO TOTAL ‘16.38

Opened: 7/1/2018 5:53:48 PM
","{""location"": ""328 Washington Street, Hoboken"", ""shop"": ""Trattoria Saporito"", ""datetime"": ""7/1/2018 8:33:48 PM"", ""server"": ""Gastone"", ""items"": [{""name"": ""Stuffed Artichoke"", ""quantity"": 1, ""unitprice"": 18.0, ""amount"": 18.0, ""category"": ""misc""}, {""name"": ""Bk Fett Al Porcini"", ""quantity"": 1, ""unitprice"": 36.0, ""amount"": 36.0, ""category"": ""misc""}, {""name"": ""Costolette Alla Pap"", ""quantity"": 1, ""unitprice"": 42.0, ""amount"": 42.0, ""category"": ""misc""}, {""name"": ""Broccoli Rabe W/ Ga"", ""quantity"": 1, ""unitprice"": 10.5, ""amount"": 10.5, ""category"": ""produce""}, {""name"": ""Espresso"", ""quantity"": 1, ""unitprice"": 3.7, ""amount"": 3.7, ""category"": ""beverages""}, {""name"": ""Dbl Espresso"", ""quantity"": 1, ""unitprice"": 7.3, ""amount"": 7.3, ""category"": ""beverages""}], ""subtotal"": 117.75, ""fro_total"": 16.38}"
./data/receipts/restaurants\1085-receipt.jpg,"Pita Pita - Lonbard
211 E wa Rd
Lombard, IL 60148

Phone:
http://eatpitapita.com/default/
Ord #78
To Go

Emp] :Mohammad H. 5/4/2017 4:10 PM

20 Mixed Meat Lunch 180.00
1 Reg 12pc Falafel 6.50 ,

1 Reg 12pe Falafel 6.50
1 Miscelanceous 20.00 —

Subtotal] 213.00

Tax 15.92

Total 228.92

Visa 8414 Payment 228.92

Tip

","{""location"": ""211 E wa Rd, Lombard, IL 60148"", ""shop"": ""Pita Pita - Lombard"", ""datetime"": ""5/4/2017 4:10 PM"", ""items"": [{""name"": ""Mixed Meat Lunch"", ""quantity"": 20, ""unitprice"": 180.0, ""amount"": 180.0, ""category"": ""chicken_and_meat""}, {""name"": ""Reg 12pc Falafel"", ""quantity"": 1, ""unitprice"": 6.5, ""amount"": 6.5, ""category"": ""misc""}, {""name"": ""Reg 12pc Falafel"", ""quantity"": 1, ""unitprice"": 6.5, ""amount"": 6.5, ""category"": ""misc""}, {""name"": ""Miscellaneous"", ""quantity"": 1, ""unitprice"": 20.0, ""amount"": 20.0, ""category"": ""misc""}], ""subtotal"": 213.0, ""tax"": 15.92, ""total"": 228.92, ""payment_method"": ""Visa"", ""card_last_four_digits"": ""8414""}"
./data/receipts/restaurants\1086-receipt.jpg,"Table #2
Trans #: 137017 Serv: Manager 2
4/20/2018 8:29 PM # Cust:4

1 Shrimp Scampi $27.00

2 Chicken Milanese $46. 00

1 Veal Milanese $27. 00
3 Grey Goose $30. 00
1 Pineapple Juice $3. 00
1 Belvedere $12.00
1 Becks Non Alcoholic $6. 00
1 Corona $6. 00
1 Comp Item ($12. 00)

TOTAL: $157.51
Amount Due: $157.51

","{""location"": ""Unspecific location"", ""shop"": ""Unnamed Restaurant"", ""datetime"": ""4/20/2018 8:29 PM"", ""items"": [{""name"": ""Shrimp Scampi"", ""quantity"": 1, ""unitprice"": 27.0, ""amount"": 27.0, ""category"": ""chicken_and_meat""}, {""name"": ""Chicken Milanese"", ""quantity"": 2, ""unitprice"": 23.0, ""amount"": 46.0, ""category"": ""chicken_and_meat""}, {""name"": ""Veal Milanese"", ""quantity"": 1, ""unitprice"": 27.0, ""amount"": 27.0, ""category"": ""chicken_and_meat""}, {""name"": ""Grey Goose"", ""quantity"": 3, ""unitprice"": 10.0, ""amount"": 30.0, ""category"": ""alcholic_beverages""}, {""name"": ""Pineapple Juice"", ""quantity"": 1, ""unitprice"": 3.0, ""amount"": 3.0, ""category"": ""beverages""}, {""name"": ""Belvedere"", ""quantity"": 1, ""unitprice"": 12.0, ""amount"": 12.0, ""category"": ""alcholic_beverages""}, {""name"": ""Becks Non Alcoholic"", ""quantity"": 1, ""unitprice"": 6.0, ""amount"": 6.0, ""category"": ""beverages""}, {""name"": ""Corona"", ""quantity"": 1, ""unitprice"": 6.0, ""amount"": 6.0, ""category"": ""alcholic_beverages""}, {""name"": ""Comp Item"", ""quantity"": 1, ""unitprice"": -12.0, ""amount"": -12.0, ""category"": ""misc""}], ""total"": 157.51, ""amount_due"": 157.51}"
./data/receipts/restaurants\1087-receipt.jpg,"310.81
",{}
./data/receipts/restaurants\1088-receipt.jpg,"Net Total: $11.97
Net Tote $1.05

TOTAL: $13.03

CASH

Get FREE Smal] French Fries!
Take our 1-minute survey
Within 72 hours
MOOYAH, com/survey

","{""shop"": ""MOOYAH"", ""items"": [{""name"": ""Net Total"", ""amount"": 11.97, ""category"": ""misc""}, {""name"": ""Net Tote"", ""amount"": 1.05, ""category"": ""misc""}], ""total"": 13.03, ""promotion"": ""Get FREE Small French Fries!"", ""survey"": {""url"": ""MOOYAH.com/survey"", ""completion_time"": ""within 72 hours""}}"
./data/receipts/restaurants\1089-receipt.jpg,"12/07/2016
6:53 PM

#90024

Reprint #: 1
Order Type: Send
Area: Dining

Makers Mark (2 @11.50) 23.00
As Old Fashioned

Side Caesar 6.00

Chicken & Rib Combo 29.00

Woodford Reserve (2 @12.00) 24.00

On the Rocks
Frisee Salad 10. 00
Poached Shrimp Cocktail 17.50
NY Stip 80z 28.00

137.50

Complete Subtotal

137.50

Subtotal

Total Tax 5.43

Total 142.93

142-93

Balance Due

THANK YOU
Visit us Online at
www FirepointGril].com

","{""datetime"": ""12/07/2016 18:53"", ""order_type"": ""Send"", ""area"": ""Dining"", ""items"": [{""name"": ""Makers Mark"", ""quantity"": 2, ""unitprice"": 11.5, ""amount"": 23.0, ""category"": ""alcholic_beverages""}, {""name"": ""Side Caesar"", ""quantity"": 1, ""unitprice"": 6.0, ""amount"": 6.0, ""category"": ""misc""}, {""name"": ""Chicken & Rib Combo"", ""quantity"": 1, ""unitprice"": 29.0, ""amount"": 29.0, ""category"": ""chicken_and_meat""}, {""name"": ""Woodford Reserve"", ""quantity"": 2, ""unitprice"": 12.0, ""amount"": 24.0, ""category"": ""alcholic_beverages""}, {""name"": ""Frisee Salad"", ""quantity"": 1, ""unitprice"": 10.0, ""amount"": 10.0, ""category"": ""misc""}, {""name"": ""Poached Shrimp Cocktail"", ""quantity"": 1, ""unitprice"": 17.5, ""amount"": 17.5, ""category"": ""misc""}, {""name"": ""NY Strip 8oz"", ""quantity"": 1, ""unitprice"": 28.0, ""amount"": 28.0, ""category"": ""chicken_and_meat""}], ""subtotal"": 137.5, ""total_tax"": 5.43, ""total"": 142.93}"
./data/receipts/restaurants\1090-receipt.jpg,"1 Little Hamburger $6.19
Lettuce $0.00
Pickles $0.00
Tonatoes $0.00
Grilled Onions $0.00
Grilled Mushroons $0.00
Mustard $0.00
Ketchup $0.00
‘alepeno Peppers $0.00

Large Fry (€5.79) SiV.56
Large Soda $2.98
Cheeseburger $7.6
ayo
Lettuc
Pickles
B80 Sauce

1 Regular Soda,

Sub Total

Seles Tax
Order Total

MasterCard
Cardd: sexsxsexe4e12931
‘Authorization: 728762

> Order Closed <-—

seeeasreaeeeecssieeseesseeseiies
Don't throw away your receipt!!!

wys and you could win!
inwrtlamertveeie one rey
© end F111 out @ brief survey!

10 lucky people will win a
Five Guys Gift Card each month

necessary
12/31/2017.

","{""shop"": ""Five Guys"", ""datetime"": ""12/31/2017"", ""items"": [{""name"": ""Little Hamburger"", ""quantity"": 1, ""unitprice"": 6.19, ""amount"": 6.19, ""category"": ""snacks_and_sweets""}, {""name"": ""Lettuce"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Pickles"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Tomatoes"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Grilled Onions"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Grilled Mushrooms"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Mustard"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""condiments_and_spices""}, {""name"": ""Ketchup"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""condiments_and_spices""}, {""name"": ""Jalapeno Peppers"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Large Fry"", ""quantity"": 1, ""unitprice"": 5.79, ""amount"": 5.79, ""category"": ""snacks_and_sweets""}, {""name"": ""Large Soda"", ""quantity"": 1, ""unitprice"": 2.98, ""amount"": 2.98, ""category"": ""beverages""}, {""name"": ""Cheeseburger"", ""quantity"": 1, ""unitprice"": 7.6, ""amount"": 7.6, ""category"": ""snacks_and_sweets""}, {""name"": ""Regular Soda"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""beverages""}], ""payment_method"": ""MasterCard""}"
./data/receipts/restaurants\1091-receipt.jpg,"930 WAYNE AVE. #100
SILVER SPRING: MD 20910
TEL:301-585-1111

Dine In
5-11-2018 Time: 8:03PM

T AB#: A06

No. of Guest : 2

1 Philadelphia Tail

1 13. Shrimp Tempura Roll
[Roll]

1 Rich / Famous Roll

1 16. Spicy Salmon Roll
[Roll

1 Veg / Tofu Pad Thai
Spicy
Amount :
TAX(6%) +
TO TAL: 8

4.25

4.85
4.25

8.95

27.15
1.63

28.78

THANK YOU VERY MUCH.

","{""location"": ""930 WAYNE AVE. #100, SILVER SPRING, MD 20910"", ""shop"": ""Restaurant"", ""datetime"": ""5/11/2018 20:03"", ""items"": [{""name"": ""Philadelphia Tail"", ""quantity"": 1, ""unitprice"": 4.25, ""amount"": 4.25, ""category"": ""misc""}, {""name"": ""Shrimp Tempura Roll"", ""quantity"": 1, ""unitprice"": 4.85, ""amount"": 4.85, ""category"": ""misc""}, {""name"": ""Rich / Famous Roll"", ""quantity"": 1, ""unitprice"": 4.25, ""amount"": 4.25, ""category"": ""misc""}, {""name"": ""Spicy Salmon Roll"", ""quantity"": 1, ""unitprice"": 8.95, ""amount"": 8.95, ""category"": ""misc""}, {""name"": ""Veg / Tofu Pad Thai Spicy"", ""quantity"": 1, ""unitprice"": 27.15, ""amount"": 27.15, ""category"": ""misc""}], ""total_before_tax"": 27.15, ""tax"": 1.63, ""total"": 28.78}"
./data/receipts/restaurants\1092-receipt.jpg,"Dine_In

Total: 43.30

Recommended Tips
15%=$5.98
18%=$7.17
20% =$7 97

Thank You

","{""location"": """", ""shop"": """", ""datetime"": """", ""items"": [], ""total"": 43.3, ""recommended_tips"": {""15_percent"": 5.98, ""18_percent"": 7.17, ""20_percent"": 7.97}}"
./data/receipts/restaurants\1093-receipt.jpg,"6b'8

69'8
4SISHOWW 93Y
69°8  WHUSONSL © OF |
3109
Sa1u4 vo 93y
AQIdS <
66'6 OGWOD ONIN S S# I

G2E8 +# I8AJag OSL#
BL0Z £S:67:02 PZ NAP NAS “LNO-AYYvo
G80Z-S88- 102

BEGLL
S.4dAdd0d

a
","{""location"": ""3109"", ""shop"": ""Unknown"", ""datetime"": ""Unknown"", ""items"": [], ""total"": 0.0}"
./data/receipts/restaurants\1094-receipt.jpg,"x
Z Pokeatery cv
18911 Lake Chabot December 29 2018
Road 2:01PM
Castro Valley, CA

Ramelle  p
94546
as 3zCw

Authorization ge

CHASE Visa
MON 00 0000 03 19 10
Poke f Box. $13.50 ”
Regular, Avocado ($1.00)
Subtotal $13.50
Castro Valley Sales Tax $1.25
Tip $1.48
Visa 0642 (Chip)

$16.23
","{""location"": ""18911 Lake Chabot Road, Castro Valley, CA 94546"", ""shop"": ""Z Pokeatery"", ""datetime"": ""12/29/18 14:01"", ""items"": [{""name"": ""Poke Box Regular"", ""quantity"": 1, ""unitprice"": 13.5, ""amount"": 13.5, ""category"": ""misc""}, {""name"": ""Avocado"", ""quantity"": 1, ""unitprice"": 1.0, ""amount"": 1.0, ""category"": ""produce""}], ""subtotal"": 13.5, ""tax"": 1.25, ""tip"": 1.48, ""total"": 16.23}"
./data/receipts/restaurants\1095-receipt.jpg,"Golden Coin.

94-450 Ukee St
ahu, HI 96797
(808) 848-0802

Server: Charito Station: 1

Order #: 6879 Take Out
>» SETTLED ««

1 Pit Lunch 2 Choices 9,79
BBQ
PINAPALTAN

Bar Subtotal 0
Sod Subtotal: oe
mK 1: 0.46

","{""location"": ""94-450 Ukee St, Oahu, HI 96797"", ""shop"": ""Golden Coin"", ""items"": [{""name"": ""Pit Lunch 2 Choices"", ""quantity"": 1, ""unitprice"": 9.79, ""amount"": 9.79, ""category"": ""misc""}], ""total"": 9.79}"
./data/receipts/restaurants\1096-receipt.jpg,"223 N. Citrus Ave
Covina, CA 91723
(626) 339-9496

Check :208774
Table :BAR9
Server :Ryan

09/25/18 08:44pm

mn CARRS RN IES EGE BTDP SS
[Seat 1] =
? Bohemia $16.00
Tall

1 Albondigas $9.95
1 Mole $16.95
POET

Subtotal: $42 90

Tax:: $4.08
Sub w/Tax: $46 .98
Total: $46 .98

iiiiiediiiemeelbank-\ou!
seeing you again.”
","{""location"": ""223 N. Citrus Ave, Covina, CA 91723"", ""phone"": ""(626) 339-9496"", ""check"": ""208774"", ""table"": ""BAR9"", ""server"": ""Ryan"", ""datetime"": ""09/25/18 08:44pm"", ""items"": [{""name"": ""Bohemia"", ""quantity"": 1, ""unitprice"": 16.0, ""amount"": 16.0, ""category"": ""alcholic_beverages""}, {""name"": ""Albondigas"", ""quantity"": 1, ""unitprice"": 9.95, ""amount"": 9.95, ""category"": ""chicken_and_meat""}, {""name"": ""Mole"", ""quantity"": 1, ""unitprice"": 16.95, ""amount"": 16.95, ""category"": ""chicken_and_meat""}], ""subtotal"": 42.9, ""tax"": 4.08, ""total"": 46.98}"
./data/receipts/restaurants\1097-receipt.jpg,"Drive Thru
1 Burrito Cmb 8.28
Chk Ranchero Bur
ADD

Avo Slcs
Ind Chips
SM_DRINK
Coke
2 Bur-BRC @ 1,89 3.78 /
Cash 13925
Food 12.06
Tax 1.06
Payment iealeZ
Change Due 0.13

san nnnan== 257 Check Closed----------.
— Jun28' 17 05 :38PM-~-----==-
","{""location"": ""Drive Thru"", ""datetime"": ""06/28/17 17:38"", ""items"": [{""name"": ""Burrito Cmb"", ""quantity"": 1, ""unitprice"": 8.28, ""amount"": 8.28, ""category"": ""misc""}, {""name"": ""Chk Ranchero Bur"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}, {""name"": ""Avo Slcs"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""produce""}, {""name"": ""Ind Chips"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""snacks_and_sweets""}, {""name"": ""SM_DRINK Coke"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""beverages""}, {""name"": ""Bur-BRC"", ""quantity"": 2, ""unitprice"": 1.89, ""amount"": 3.78, ""category"": ""misc""}], ""total"": 12.06, ""tax"": 1.06, ""cash"": 139.25, ""payment"": ""iealeZ"", ""change_due"": 0.13}"
./data/receipts/restaurants\1098-receipt.jpg,". san Grill
Nick yineola BIVd
mineola NY 11501
516-747 2545 nal
www nickstuscangr 111 .COll $20
Minimum Credit/Debit paymen

907 Victor V

Tb] 12/1 ast 2
Mar18’18 10:54AM
Bar
FUSSILLI SP
1 Open Food 22.00
1 Ossobuco 28.00
1 Diet Coke 2.50
1G 14 Hands Cab 10.00
Subtotal 62.50
Tax 5.39
Total 67.89

Minimum Credit/Debit Payment $20
Thank you for joining u

dd
S toda

om LOU

","{""location"": ""907 Victor V, Mineola, NY 11501"", ""shop"": ""Nick's Tuscan Grill"", ""datetime"": ""03/18/18 10:54AM"", ""items"": [{""name"": ""Fussilli SP"", ""quantity"": 1, ""unitprice"": 22.0, ""amount"": 22.0, ""category"": ""misc""}, {""name"": ""Ossobuco"", ""quantity"": 1, ""unitprice"": 28.0, ""amount"": 28.0, ""category"": ""chicken_and_meat""}, {""name"": ""Diet Coke"", ""quantity"": 1, ""unitprice"": 2.5, ""amount"": 2.5, ""category"": ""beverages""}, {""name"": ""14 Hands Cab"", ""quantity"": 1, ""unitprice"": 10.0, ""amount"": 10.0, ""category"": ""alcholic_beverages""}], ""total"": 67.89}"
./data/receipts/restaurants\1099-receipt.jpg,"Mexican Restaurant & Bar
25 West San Fernando St.
San Jose, CA 95113
(408) 283-9595

1:17 PH
30001
3.25
14.95
5.95 :
9:95
15.95
Subtotal 50.05 :
Tax 5.46 \
.
Total 55.51 |
Gratuity 18.00% 9,01
Total 64.52
Balance Due 64-52

1! Become a friend of us on
FACEBOOK to receive nes of
events & special offers !!

11 THANK YOU FOR COMING !!
","{""location"": ""25 West San Fernando St., San Jose, CA 95113"", ""shop"": ""Mexican Restaurant & Bar"", ""phone"": ""(408) 283-9595"", ""datetime"": ""Unknown"", ""items"": [{""name"": ""Unknown Item 1"", ""quantity"": 1, ""unitprice"": 3.25, ""amount"": 3.25, ""category"": ""misc""}, {""name"": ""Unknown Item 2"", ""quantity"": 1, ""unitprice"": 14.95, ""amount"": 14.95, ""category"": ""misc""}, {""name"": ""Unknown Item 3"", ""quantity"": 1, ""unitprice"": 5.95, ""amount"": 5.95, ""category"": ""misc""}, {""name"": ""Unknown Item 4"", ""quantity"": 1, ""unitprice"": 9.95, ""amount"": 9.95, ""category"": ""misc""}, {""name"": ""Unknown Item 5"", ""quantity"": 1, ""unitprice"": 15.95, ""amount"": 15.95, ""category"": ""misc""}], ""subtotal"": 50.05, ""tax"": 5.46, ""total"": 55.51, ""gratuity"": {""percentage"": 18.0, ""amount"": 9.01}, ""balance_due"": 64.52}"
./data/receipts/restaurants\1100-receipt.jpg,"Stony vy
16725 Stony Plain Rd
Edmonton AB TSP 449
‘Store: 3659 Tele: 780-414-6362

Welcome to all day breakfast
@ He Donald’s.

ei

ks# 1 03/10/2018 07:39:12 PH

ory 17eH
1 Delivery
110 McNuggets EVM. ""
| Barbeque Sauce
| Barbeque Sauce ©
1 L Coke
1M French Fries
1 HM GrChs S-Fry Yoo
1 Snoopy
1 HM Apple Juice
1 6 Cookies
6 Choc Chip Cookie
1 Baked Apple Pie
1L French Fries
1L Iced Tea

Subtotal
GST
Take-Out Total

CREDIT SALES - McDelivery
j Change

GST #: 120907092

SALE wO4kfwo532
","{""location"": ""16725 Stony Plain Rd, Edmonton AB T5P 4L9"", ""shop"": ""McDonald's"", ""datetime"": ""03/10/2018 07:39:12"", ""items"": [{""name"": ""Delivery"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""misc""}, {""name"": ""10 McNuggets EVM"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""Barbeque Sauce"", ""quantity"": 2, ""unitprice"": null, ""amount"": null, ""category"": ""condiments_and_spices""}, {""name"": ""L Coke"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""beverages""}, {""name"": ""M French Fries"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""HM GrChs S-Fry"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""Snoopy"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""misc""}, {""name"": ""HM Apple Juice"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""beverages""}, {""name"": ""6 Cookies"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""Choc Chip Cookie"", ""quantity"": 6, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""Baked Apple Pie"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""L French Fries"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""L Iced Tea"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""beverages""}], ""total"": null}"
./data/receipts/restaurants\1101-receipt.jpg,"KAZ RAMEN
22413 BARTON ROAD
GRAND TERRACE, CA 92313
9094229532

ORDER: T461
DINE IN

Cashier: Mickey
04-Nov-2018 9:07:13P
Guest 1

1 Tonkotsu $9.50
Tofu $0.00

Egg $1.30

Corn $0.50

Bamboo shoots $1.00
Naruto $0.75

Spicy $0.00

Subtotal $13.05
Tax $1.01

Total $14.06

Order 4AW465DFNMVRT

","{""location"": ""22413 BARTON ROAD, GRAND TERRACE, CA 92313"", ""shop"": ""KAZ RAMEN"", ""datetime"": ""04-Nov-2018 9:07:13P"", ""items"": [{""name"": ""Tonkotsu"", ""quantity"": 1, ""unitprice"": 9.5, ""amount"": 9.5, ""category"": ""misc""}, {""name"": ""Tofu"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Egg"", ""quantity"": 1, ""unitprice"": 1.3, ""amount"": 1.3, ""category"": ""dairy""}, {""name"": ""Corn"", ""quantity"": 1, ""unitprice"": 0.5, ""amount"": 0.5, ""category"": ""produce""}, {""name"": ""Bamboo shoots"", ""quantity"": 1, ""unitprice"": 1.0, ""amount"": 1.0, ""category"": ""produce""}, {""name"": ""Naruto"", ""quantity"": 1, ""unitprice"": 0.75, ""amount"": 0.75, ""category"": ""misc""}, {""name"": ""Spicy"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""condiments_and_spices""}], ""subtotal"": 13.05, ""tax"": 1.01, ""total"": 14.06, ""order_number"": ""4AW465DFNMVRT""}"
